lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
170.6,170.7,-41.4,-41.3,0.0,40.0,5.0,10.5,2.2399988374406031e-05,0.000000,1
170.6,170.7,-41.3,-41.2,0.0,40.0,5.0,10.5,2.0859989173665617e-05,0.000000,1
170.7,170.8,-46.6,-46.5,0.0,40.0,5.0,10.5,1.1899993823903205e-05,0.000000,1
170.7,170.8,-46.5,-46.4,0.0,40.0,5.0,10.5,1.2459993533263356e-05,0.000000,1
170.7,170.8,-46.4,-46.3,0.0,40.0,5.0,10.5,1.3089993206293525e-05,0.000000,1
170.7,170.8,-46.3,-46.2,0.0,40.0,5.0,10.5,1.3769992853373711e-05,0.000000,1
170.7,170.8,-46.2,-46.1,0.0,40.0,5.0,10.5,1.4479992484883901e-05,0.000000,1
170.7,170.8,-46.1,-46.0,0.0,40.0,5.0,10.5,1.5259992080064110e-05,0.000000,1
170.7,170.8,-46.0,-45.9,0.0,40.0,5.0,10.5,1.6139991623344350e-05,0.000000,1
170.7,170.8,-45.9,-45.8,0.0,40.0,5.0,10.5,1.7149991099154618e-05,0.000000,1
170.7,170.8,-45.8,-45.7,0.0,40.0,5.0,10.5,1.8199990554204900e-05,0.000000,1
170.7,170.8,-45.7,-45.6,0.0,40.0,5.0,10.5,1.9329989967735209e-05,0.000000,1
170.7,170.8,-45.6,-45.5,0.0,40.0,5.0,10.5,2.0579989318985543e-05,0.000000,1
170.7,170.8,-45.5,-45.4,0.0,40.0,5.0,10.5,2.1819988675425880e-05,0.000000,1
170.7,170.8,-45.4,-45.3,0.0,40.0,5.0,10.5,2.2849988140856155e-05,0.000000,1
170.7,170.8,-45.3,-45.2,0.0,40.0,5.0,10.5,2.3699987699706387e-05,0.000000,1
170.7,170.8,-45.2,-45.1,0.0,40.0,5.0,10.5,2.4779987139186674e-05,0.000000,1
170.7,170.8,-45.1,-45.0,0.0,40.0,5.0,10.5,2.6379986308787108e-05,0.000000,1
170.7,170.8,-45.0,-44.9,0.0,40.0,5.0,10.5,2.8359985281167642e-05,0.000000,1
170.7,170.8,-44.9,-44.8,0.0,40.0,5.0,10.5,3.0659984087468258e-05,0.000000,1
170.7,170.8,-44.8,-44.7,0.0,40.0,5.0,10.5,3.3409982660219002e-05,0.000000,1
170.7,170.8,-44.7,-44.6,0.0,40.0,5.0,10.5,3.6869980864479932e-05,0.000000,1
170.7,170.8,-44.6,-44.5,0.0,40.0,5.0,10.5,4.0869978788481009e-05,0.000000,1
170.7,170.8,-44.5,-44.4,0.0,40.0,5.0,10.5,4.5149976567162163e-05,0.000000,1
170.7,170.8,-44.4,-44.3,0.0,40.0,5.0,10.5,4.9479974319893325e-05,0.000000,1
170.7,170.8,-44.3,-44.2,0.0,40.0,5.0,10.5,5.4109971916924579e-05,0.000000,1
170.7,170.8,-44.2,-44.1,0.0,40.0,5.0,10.5,6.1669967993286610e-05,0.000000,1
170.7,170.8,-44.1,-44.0,0.0,40.0,5.0,10.5,6.8949964214968577e-05,0.000000,1
170.7,170.8,-44.0,-43.9,0.0,40.0,5.0,10.5,7.6269960415890545e-05,0.000000,1
170.7,170.8,-43.9,-43.8,0.0,40.0,5.0,10.5,8.8429954104853829e-05,0.000000,1
170.7,170.8,-43.8,-43.7,0.0,40.0,5.0,10.5,1.1199994187203017e-04,0.000000,1
170.7,170.8,-43.7,-43.6,0.0,40.0,5.0,10.5,1.4789992323993985e-04,0.000000,1
170.7,170.8,-43.6,-43.5,0.0,40.0,5.0,10.5,1.6899991228904552e-04,0.000000,1
170.7,170.8,-43.5,-43.4,0.0,40.0,5.0,10.5,1.6139991623344348e-04,0.000000,1
170.7,170.8,-43.4,-43.3,0.0,40.0,5.0,10.5,1.7109991119914608e-04,0.000000,1
170.7,170.8,-43.3,-43.2,0.0,40.0,5.0,10.5,1.9329989967735209e-04,0.000000,1
170.7,170.8,-43.2,-43.1,0.0,40.0,5.0,10.5,2.2179988488585977e-04,0.000000,1
170.7,170.8,-43.1,-43.0,0.0,40.0,5.0,10.5,2.4339987367546557e-04,0.000000,1
170.7,170.8,-43.0,-42.9,0.0,40.0,5.0,10.5,2.1589988794795816e-04,0.000000,1
170.7,170.8,-42.9,-42.8,0.0,40.0,5.0,10.5,1.5599991903604202e-04,0.000000,1
170.7,170.8,-42.8,-42.7,0.0,40.0,5.0,10.5,1.1299994135303043e-04,0.000000,1
170.7,170.8,-42.7,-42.6,0.0,40.0,5.0,10.5,8.6789954956013380e-05,0.000000,1
170.7,170.8,-42.6,-42.5,0.0,40.0,5.0,10.5,6.9129964121548610e-05,0.000000,1
170.7,170.8,-42.5,-42.4,0.0,40.0,5.0,10.5,5.8999969379015890e-05,0.000000,1
170.7,170.8,-42.4,-42.3,0.0,40.0,5.0,10.5,5.2409972799224115e-05,0.000000,1
170.7,170.8,-42.3,-42.2,0.0,40.0,5.0,10.5,4.7549975321562806e-05,0.000000,1
170.7,170.8,-42.2,-42.1,0.0,40.0,5.0,10.5,4.4009977158821853e-05,0.000000,1
170.7,170.8,-42.1,-42.0,0.0,40.0,5.0,10.5,4.0709978871520969e-05,0.000000,1
170.7,170.8,-42.0,-41.9,0.0,40.0,5.0,10.5,3.8199980174210288e-05,0.000000,1
170.7,170.8,-41.9,-41.8,0.0,40.0,5.0,10.5,3.6109981258919723e-05,0.000000,1
170.7,170.8,-41.8,-41.7,0.0,40.0,5.0,10.5,3.3759982478569095e-05,0.000000,1
170.7,170.8,-41.7,-41.6,0.0,40.0,5.0,10.5,3.1499983651508483e-05,0.000000,1
170.7,170.8,-41.6,-41.5,0.0,40.0,5.0,10.5,2.9289984798497890e-05,0.000000,1
170.7,170.8,-41.5,-41.4,0.0,40.0,5.0,10.5,2.7149985909157313e-05,0.000000,1
170.7,170.8,-41.4,-41.3,0.0,40.0,5.0,10.5,2.5039987004246747e-05,0.000000,1
170.7,170.8,-41.3,-41.2,0.0,40.0,5.0,10.5,2.3099988011106221e-05,0.000000,1
170.7,170.8,-41.2,-41.1,0.0,40.0,5.0,10.5,2.1409988888215768e-05,0.000000,1
170.8,170.9,-46.5,-46.4,0.0,40.0,5.0,10.5,1.2159993688963277e-05,0.000000,1
170.8,170.9,-46.4,-46.3,0.0,40.0,5.0,10.5,1.2749993382753434e-05,0.000000,1
170.8,170.9,-46.3,-46.2,0.0,40.0,5.0,10.5,1.3389993050593608e-05,0.000000,1
170.8,170.9,-46.2,-46.1,0.0,40.0,5.0,10.5,1.4009992728813775e-05,0.000000,1
170.8,170.9,-46.1,-46.0,0.0,40.0,5.0,10.5,1.4669992386273953e-05,0.000000,1
170.8,170.9,-46.0,-45.9,0.0,40.0,5.0,10.5,1.5409992002214152e-05,0.000000,1
170.8,170.9,-45.9,-45.8,0.0,40.0,5.0,10.5,1.6319991529924393e-05,0.000000,1
170.8,170.9,-45.8,-45.7,0.0,40.0,5.0,10.5,1.7309991016114660e-05,0.000000,1
170.8,170.9,-45.7,-45.6,0.0,40.0,5.0,10.5,1.8359990471164946e-05,0.000000,1
170.8,170.9,-45.6,-45.5,0.0,40.0,5.0,10.5,1.9609989822415283e-05,0.000000,1
170.8,170.9,-45.5,-45.4,0.0,40.0,5.0,10.5,2.0729989241135585e-05,0.000000,1
170.8,170.9,-45.4,-45.3,0.0,40.0,5.0,10.5,2.1609988784415822e-05,0.000000,1
170.8,170.9,-45.3,-45.2,0.0,40.0,5.0,10.5,2.2599988270606089e-05,0.000000,1
170.8,170.9,-45.2,-45.1,0.0,40.0,5.0,10.5,2.3849987621856426e-05,0.000000,1
170.8,170.9,-45.1,-45.0,0.0,40.0,5.0,10.5,2.5379986827786840e-05,0.000000,1
170.8,170.9,-45.0,-44.9,0.0,40.0,5.0,10.5,2.7199985883207328e-05,0.000000,1
170.8,170.9,-44.9,-44.8,0.0,40.0,5.0,10.5,2.9409984736217925e-05,0.000000,1
170.8,170.9,-44.8,-44.7,0.0,40.0,5.0,10.5,3.1899983443908592e-05,0.000000,1
170.8,170.9,-44.7,-44.6,0.0,40.0,5.0,10.5,3.4949981860959420e-05,0.000000,1
170.8,170.9,-44.6,-44.5,0.0,40.0,5.0,10.5,3.8689979919900420e-05,0.000000,1
170.8,170.9,-44.5,-44.4,0.0,40.0,5.0,10.5,4.2439977973651434e-05,0.000000,1
170.8,170.9,-44.4,-44.3,0.0,40.0,5.0,10.5,4.6029976110442402e-05,0.000000,1
170.8,170.9,-44.3,-44.2,0.0,40.0,5.0,10.5,5.1279973385693813e-05,0.000000,1
170.8,170.9,-44.2,-44.1,0.0,40.0,5.0,10.5,5.9039969358255904e-05,0.000000,1
170.8,170.9,-44.1,-44.0,0.0,40.0,5.0,10.5,6.7429965003848160e-05,0.000000,1
170.8,170.9,-44.0,-43.9,0.0,40.0,5.0,10.5,7.5999960556020482e-05,0.000000,1
170.8,170.9,-43.9,-43.8,0.0,40.0,5.0,10.5,8.9209953700034031e-05,0.000000,1
170.8,170.9,-43.8,-43.7,0.0,40.0,5.0,10.5,1.1209994182013020e-04,0.000000,1
170.8,170.9,-43.7,-43.6,0.0,40.0,5.0,10.5,1.3879992796283740e-04,0.000000,1
170.8,170.9,-43.6,-43.5,0.0,40.0,5.0,10.5,1.5989991701194307e-04,0.000000,1
170.8,170.9,-43.5,-43.4,0.0,40.0,5.0,10.5,1.7489990922694710e-04,0.000000,1
170.8,170.9,-43.4,-43.3,0.0,40.0,5.0,10.5,1.8829990227235073e-04,0.000000,1
170.8,170.9,-43.3,-43.2,0.0,40.0,5.0,10.5,2.0789989209995602e-04,0.000000,1
170.8,170.9,-43.2,-43.1,0.0,40.0,5.0,10.5,2.2429988358836043e-04,0.000000,1
170.8,170.9,-43.1,-43.0,0.0,40.0,5.0,10.5,2.4349987362356560e-04,0.000000,1
170.8,170.9,-43.0,-42.9,0.0,40.0,5.0,10.5,2.4249987414256535e-04,0.000000,1
170.8,170.9,-42.9,-42.8,0.0,40.0,5.0,10.5,1.8849990216855079e-04,0.000000,1
170.8,170.9,-42.8,-42.7,0.0,40.0,5.0,10.5,1.3289993102493582e-04,0.000000,1
170.8,170.9,-42.7,-42.6,0.0,40.0,5.0,10.5,9.9639948286866836e-05,0.000000,1
170.8,170.9,-42.6,-42.5,0.0,40.0,5.0,10.5,7.9159958915981320e-05,0.000000,1
170.8,170.9,-42.5,-42.4,0.0,40.0,5.0,10.5,6.6749965356767974e-05,0.000000,1
170.8,170.9,-42.4,-42.3,0.0,40.0,5.0,10.5,5.8639969565855796e-05,0.000000,1
170.8,170.9,-42.3,-42.2,0.0,40.0,5.0,10.5,5.3299972337314362e-05,0.000000,1
170.8,170.9,-42.2,-42.1,0.0,40.0,5.0,10.5,4.9529974293943341e-05,0.000000,1
170.8,170.9,-42.1,-42.0,0.0,40.0,5.0,10.5,4.5839976209052355e-05,0.000000,1
170.8,170.9,-42.0,-41.9,0.0,40.0,5.0,10.5,4.3019977672631589e-05,0.000000,1
170.8,170.9,-41.9,-41.8,0.0,40.0,5.0,10.5,4.0829978809241000e-05,0.000000,1
170.8,170.9,-41.8,-41.7,0.0,40.0,5.0,10.5,3.8349980096360327e-05,0.000000,1
170.8,170.9,-41.7,-41.6,0.0,40.0,5.0,10.5,3.5879981378289668e-05,0.000000,1
170.8,170.9,-41.6,-41.5,0.0,40.0,5.0,10.5,3.3459982634269017e-05,0.000000,1
170.8,170.9,-41.5,-41.4,0.0,40.0,5.0,10.5,3.0909983957718328e-05,0.000000,1
170.8,170.9,-41.4,-41.3,0.0,40.0,5.0,10.5,2.8289985317497619e-05,0.000000,1
170.8,170.9,-41.3,-41.2,0.0,40.0,5.0,10.5,2.5849986583856964e-05,0.000000,1
170.8,170.9,-41.2,-41.1,0.0,40.0,5.0,10.5,2.3799987647806411e-05,0.000000,1
170.9,171.0,-46.4,-46.3,0.0,40.0,5.0,10.5,1.2439993543643351e-05,0.000000,1
170.9,171.0,-46.3,-46.2,0.0,40.0,5.0,10.5,1.3019993242623509e-05,0.000000,1
170.9,171.0,-46.2,-46.1,0.0,40.0,5.0,10.5,1.3619992931223670e-05,0.000000,1
170.9,171.0,-46.1,-46.0,0.0,40.0,5.0,10.5,1.4209992625013827e-05,0.000000,1
170.9,171.0,-46.0,-45.9,0.0,40.0,5.0,10.5,1.4829992303233995e-05,0.000000,1
170.9,171.0,-45.9,-45.8,0.0,40.0,5.0,10.5,1.5589991908794202e-05,0.000000,1
170.9,171.0,-45.8,-45.7,0.0,40.0,5.0,10.5,1.6539991415744455e-05,0.000000,1
170.9,171.0,-45.7,-45.6,0.0,40.0,5.0,10.5,1.7579990875984737e-05,0.000000,1
170.9,171.0,-45.6,-45.5,0.0,40.0,5.0,10.5,1.8699990294705039e-05,0.000000,1
170.9,171.0,-45.5,-45.4,0.0,40.0,5.0,10.5,1.9649989801655295e-05,0.000000,1
170.9,171.0,-45.4,-45.3,0.0,40.0,5.0,10.5,2.0539989339745532e-05,0.000000,1
170.9,171.0,-45.3,-45.2,0.0,40.0,5.0,10.5,2.1659988758465834e-05,0.000000,1
170.9,171.0,-45.2,-45.1,0.0,40.0,5.0,10.5,2.3039988042246209e-05,0.000000,1
170.9,171.0,-45.1,-45.0,0.0,40.0,5.0,10.5,2.4529987268936608e-05,0.000000,1
170.9,171.0,-45.0,-44.9,0.0,40.0,5.0,10.5,2.6079986464487026e-05,0.000000,1
170.9,171.0,-44.9,-44.8,0.0,40.0,5.0,10.5,2.8069985431677564e-05,0.000000,1
170.9,171.0,-44.8,-44.7,0.0,40.0,5.0,10.5,3.0529984154938227e-05,0.000000,1
170.9,171.0,-44.7,-44.6,0.0,40.0,5.0,10.5,3.3279982727688970e-05,0.000000,1
170.9,171.0,-44.6,-44.5,0.0,40.0,5.0,10.5,3.6389981113599807e-05,0.000000,1
170.9,171.0,-44.5,-44.4,0.0,40.0,5.0,10.5,3.9619979437230668e-05,0.000000,1
170.9,171.0,-44.4,-44.3,0.0,40.0,5.0,10.5,4.3229977563641644e-05,0.000000,1
170.9,171.0,-44.3,-44.2,0.0,40.0,5.0,10.5,4.8809974667623154e-05,0.000000,1
170.9,171.0,-44.2,-44.1,0.0,40.0,5.0,10.5,5.6009970930825091e-05,0.000000,1
170.9,171.0,-44.1,-44.0,0.0,40.0,5.0,10.5,6.4209966675027292e-05,0.000000,1
170.9,171.0,-44.0,-43.9,0.0,40.0,5.0,10.5,7.3099962061119706e-05,0.000000,1
170.9,171.0,-43.9,-43.8,0.0,40.0,5.0,10.5,8.7219954732843490e-05,0.000000,1
170.9,171.0,-43.8,-43.7,0.0,40.0,5.0,10.5,1.0949994316952950e-04,0.000000,1
170.9,171.0,-43.7,-43.6,0.0,40.0,5.0,10.5,1.3769992853373709e-04,0.000000,1
170.9,171.0,-43.6,-43.5,0.0,40.0,5.0,10.5,1.6489991441694443e-04,0.000000,1
170.9,171.0,-43.5,-43.4,0.0,40.0,5.0,10.5,1.9409989926215228e-04,0.000000,1
170.9,171.0,-43.4,-43.3,0.0,40.0,5.0,10.5,2.1119989038725689e-04,0.000000,1
170.9,171.0,-43.3,-43.2,0.0,40.0,5.0,10.5,2.1969988597575919e-04,0.000000,1
170.9,171.0,-43.2,-43.1,0.0,40.0,5.0,10.5,2.2479988332886055e-04,0.000000,1
170.9,171.0,-43.1,-43.0,0.0,40.0,5.0,10.5,2.3839987627046424e-04,0.000000,1
170.9,171.0,-43.0,-42.9,0.0,40.0,5.0,10.5,2.5599986713606892e-04,0.000000,1
170.9,171.0,-42.9,-42.8,0.0,40.0,5.0,10.5,2.1959988602765916e-04,0.000000,1
170.9,171.0,-42.8,-42.7,0.0,40.0,5.0,10.5,1.5609991898414205e-04,0.000000,1
170.9,171.0,-42.7,-42.6,0.0,40.0,5.0,10.5,1.1399994083403071e-04,0.000000,1
170.9,171.0,-42.6,-42.5,0.0,40.0,5.0,10.5,9.0709952921534434e-05,0.000000,1
170.9,171.0,-42.5,-42.4,0.0,40.0,5.0,10.5,7.5869960623490437e-05,0.000000,1
170.9,171.0,-42.4,-42.3,0.0,40.0,5.0,10.5,6.6259965611077849e-05,0.000000,1
170.9,171.0,-42.3,-42.2,0.0,40.0,5.0,10.5,6.0689968501906353e-05,0.000000,1
170.9,171.0,-42.2,-42.1,0.0,40.0,5.0,10.5,5.6779970531195300e-05,0.000000,1
170.9,171.0,-42.1,-42.0,0.0,40.0,5.0,10.5,5.2729972633144207e-05,0.000000,1
170.9,171.0,-42.0,-41.9,0.0,40.0,5.0,10.5,4.9219974454833262e-05,0.000000,1
170.9,171.0,-41.9,-41.8,0.0,40.0,5.0,10.5,4.7109975549922696e-05,0.000000,1
170.9,171.0,-41.8,-41.7,0.0,40.0,5.0,10.5,4.4759976769572061e-05,0.000000,1
170.9,171.0,-41.7,-41.6,0.0,40.0,5.0,10.5,4.2129978134541349e-05,0.000000,1
170.9,171.0,-41.6,-41.5,0.0,40.0,5.0,10.5,3.9239979634450567e-05,0.000000,1
170.9,171.0,-41.5,-41.4,0.0,40.0,5.0,10.5,3.5939981347149677e-05,0.000000,1
170.9,171.0,-41.4,-41.3,0.0,40.0,5.0,10.5,3.2729983013138816e-05,0.000000,1
170.9,171.0,-41.3,-41.2,0.0,40.0,5.0,10.5,2.9439984720647929e-05,0.000000,1
170.9,171.0,-41.2,-41.1,0.0,40.0,5.0,10.5,2.6709986137517197e-05,0.000000,1
170.9,171.0,-41.1,-41.0,0.0,40.0,5.0,10.5,2.4359987357166565e-05,0.000000,1
171.0,171.1,-46.4,-46.3,0.0,40.0,5.0,10.5,1.2129993704533269e-05,0.000000,1
171.0,171.1,-46.3,-46.2,0.0,40.0,5.0,10.5,1.2709993403513424e-05,0.000000,1
171.0,171.1,-46.2,-46.1,0.0,40.0,5.0,10.5,1.3259993118063571e-05,0.000000,1
171.0,171.1,-46.1,-46.0,0.0,40.0,5.0,10.5,1.3799992837803717e-05,0.000000,1
171.0,171.1,-46.0,-45.9,0.0,40.0,5.0,10.5,1.4369992541973870e-05,0.000000,1
171.0,171.1,-45.9,-45.8,0.0,40.0,5.0,10.5,1.5029992199434048e-05,0.000000,1
171.0,171.1,-45.8,-45.7,0.0,40.0,5.0,10.5,1.5879991758284277e-05,0.000000,1
171.0,171.1,-45.7,-45.6,0.0,40.0,5.0,10.5,1.6869991244474544e-05,0.000000,1
171.0,171.1,-45.6,-45.5,0.0,40.0,5.0,10.5,1.7829990746234803e-05,0.000000,1
171.0,171.1,-45.5,-45.4,0.0,40.0,5.0,10.5,1.8679990305085032e-05,0.000000,1
171.0,171.1,-45.4,-45.3,0.0,40.0,5.0,10.5,1.9649989801655295e-05,0.000000,1
171.0,171.1,-45.3,-45.2,0.0,40.0,5.0,10.5,2.0789989209995601e-05,0.000000,1
171.0,171.1,-45.2,-45.1,0.0,40.0,5.0,10.5,2.2199988478205981e-05,0.000000,1
171.0,171.1,-45.1,-45.0,0.0,40.0,5.0,10.5,2.3659987720466375e-05,0.000000,1
171.0,171.1,-45.0,-44.9,0.0,40.0,5.0,10.5,2.4989987030196732e-05,0.000000,1
171.0,171.1,-44.9,-44.8,0.0,40.0,5.0,10.5,2.6669986158277185e-05,0.000000,1
171.0,171.1,-44.8,-44.7,0.0,40.0,5.0,10.5,2.8809985047617762e-05,0.000000,1
171.0,171.1,-44.7,-44.6,0.0,40.0,5.0,10.5,3.1239983786448413e-05,0.000000,1
171.0,171.1,-44.6,-44.5,0.0,40.0,5.0,10.5,3.4109982296919188e-05,0.000000,1
171.0,171.1,-44.5,-44.4,0.0,40.0,5.0,10.5,3.7079980755489986e-05,0.000000,1
171.0,171.1,-44.4,-44.3,0.0,40.0,5.0,10.5,4.1209978612021101e-05,0.000000,1
171.0,171.1,-44.3,-44.2,0.0,40.0,5.0,10.5,4.6569975830182549e-05,0.000000,1
171.0,171.1,-44.2,-44.1,0.0,40.0,5.0,10.5,5.3399972285414386e-05,0.000000,1
171.0,171.1,-44.1,-44.0,0.0,40.0,5.0,10.5,6.0899968392916408e-05,0.000000,1
171.0,171.1,-44.0,-43.9,0.0,40.0,5.0,10.5,6.9249964059268668e-05,0.000000,1
171.0,171.1,-43.9,-43.8,0.0,40.0,5.0,10.5,8.2979956933402357e-05,0.000000,1
171.0,171.1,-43.8,-43.7,0.0,40.0,5.0,10.5,1.0509994545312831e-04,0.000000,1
171.0,171.1,-43.7,-43.6,0.0,40.0,5.0,10.5,1.3609992936413666e-04,0.000000,1
171.0,171.1,-43.6,-43.5,0.0,40.0,5.0,10.5,1.6699991332704499e-04,0.000000,1
171.0,171.1,-43.5,-43.4,0.0,40.0,5.0,10.5,2.0499989360505522e-04,0.000000,1
171.0,171.1,-43.4,-43.3,0.0,40.0,5.0,10.5,2.2919988104526173e-04,0.000000,1
171.0,171.1,-43.3,-43.2,0.0,40.0,5.0,10.5,2.3159987979966238e-04,0.000000,1
171.0,171.1,-43.2,-43.1,0.0,40.0,5.0,10.5,2.3899987595906439e-04,0.000000,1
171.0,171.1,-43.1,-43.0,0.0,40.0,5.0,10.5,2.5099986973106762e-04,0.000000,1
171.0,171.1,-43.0,-42.9,0.0,40.0,5.0,10.5,2.6159986422967052e-04,0.000000,1
171.0,171.1,-42.9,-42.8,0.0,40.0,5.0,10.5,2.4239987419446532e-04,0.000000,1
171.0,171.1,-42.8,-42.7,0.0,40.0,5.0,10.5,1.7819990751424800e-04,0.000000,1
171.0,171.1,-42.7,-42.6,0.0,40.0,5.0,10.5,1.2919993294523480e-04,0.000000,1
171.0,171.1,-42.6,-42.5,0.0,40.0,5.0,10.5,1.0179994716582741e-04,0.000000,1
171.0,171.1,-42.5,-42.4,0.0,40.0,5.0,10.5,8.4959955905782885e-05,0.000000,1
171.0,171.1,-42.4,-42.3,0.0,40.0,5.0,10.5,7.5769960675390406e-05,0.000000,1
171.0,171.1,-42.3,-42.2,0.0,40.0,5.0,10.5,7.0799963254819073e-05,0.000000,1
171.0,171.1,-42.2,-42.1,0.0,40.0,5.0,10.5,6.5979965756397785e-05,0.000000,1
171.0,171.1,-42.1,-42.0,0.0,40.0,5.0,10.5,6.1619968019236595e-05,0.000000,1
171.0,171.1,-42.0,-41.9,0.0,40.0,5.0,10.5,5.8899969430915866e-05,0.000000,1
171.0,171.1,-41.9,-41.8,0.0,40.0,5.0,10.5,5.6739970551955285e-05,0.000000,1
171.0,171.1,-41.8,-41.7,0.0,40.0,5.0,10.5,5.3909972020724518e-05,0.000000,1
171.0,171.1,-41.7,-41.6,0.0,40.0,5.0,10.5,5.0789973640003681e-05,0.000000,1
171.0,171.1,-41.6,-41.5,0.0,40.0,5.0,10.5,4.6609975809422564e-05,0.000000,1
171.0,171.1,-41.5,-41.4,0.0,40.0,5.0,10.5,4.1969978217581303e-05,0.000000,1
171.0,171.1,-41.4,-41.3,0.0,40.0,5.0,10.5,3.7889980335100203e-05,0.000000,1
171.0,171.1,-41.3,-41.2,0.0,40.0,5.0,10.5,3.4069982317679180e-05,0.000000,1
171.0,171.1,-41.2,-41.1,0.0,40.0,5.0,10.5,3.0279984284688157e-05,0.000000,1
171.0,171.1,-41.1,-41.0,0.0,40.0,5.0,10.5,2.7139985914347313e-05,0.000000,1
171.0,171.1,-41.0,-40.9,0.0,40.0,5.0,10.5,2.4609987227416631e-05,0.000000,1
171.1,171.2,-46.3,-46.2,0.0,40.0,5.0,10.5,1.2379993574783335e-05,0.000000,1
171.1,171.2,-46.2,-46.1,0.0,40.0,5.0,10.5,1.2919993294523480e-05,0.000000,1
171.1,171.2,-46.1,-46.0,0.0,40.0,5.0,10.5,1.3429993029833618e-05,0.000000,1
171.1,171.2,-46.0,-45.9,0.0,40.0,5.0,10.5,1.3949992759953759e-05,0.000000,1
171.1,171.2,-45.9,-45.8,0.0,40.0,5.0,10.5,1.4529992458933914e-05,0.000000,1
171.1,171.2,-45.8,-45.7,0.0,40.0,5.0,10.5,1.5269992074874114e-05,0.000000,1
171.1,171.2,-45.7,-45.6,0.0,40.0,5.0,10.5,1.6169991607774354e-05,0.000000,1
171.1,171.2,-45.6,-45.5,0.0,40.0,5.0,10.5,1.7089991130294605e-05,0.000000,1
171.1,171.2,-45.5,-45.4,0.0,40.0,5.0,10.5,1.7939990689144834e-05,0.000000,1
171.1,171.2,-45.4,-45.3,0.0,40.0,5.0,10.5,1.8889990196095090e-05,0.000000,1
171.1,171.2,-45.3,-45.2,0.0,40.0,5.0,10.5,1.9979989630385381e-05,0.000000,1
171.1,171.2,-45.2,-45.1,0.0,40.0,5.0,10.5,2.1269988960875729e-05,0.000000,1
171.1,171.2,-45.1,-45.0,0.0,40.0,5.0,10.5,2.2589988275796085e-05,0.000000,1
171.1,171.2,-45.0,-44.9,0.0,40.0,5.0,10.5,2.3829987632236418e-05,0.000000,1
171.1,171.2,-44.9,-44.8,0.0,40.0,5.0,10.5,2.5249986895256802e-05,0.000000,1
171.1,171.2,-44.8,-44.7,0.0,40.0,5.0,10.5,2.7129985919537306e-05,0.000000,1
171.1,171.2,-44.7,-44.6,0.0,40.0,5.0,10.5,2.9369984756977910e-05,0.000000,1
171.1,171.2,-44.6,-44.5,0.0,40.0,5.0,10.5,3.2069983355678645e-05,0.000000,1
171.1,171.2,-44.5,-44.4,0.0,40.0,5.0,10.5,3.5089981788299451e-05,0.000000,1
171.1,171.2,-44.4,-44.3,0.0,40.0,5.0,10.5,3.9329979587740591e-05,0.000000,1
171.1,171.2,-44.3,-44.2,0.0,40.0,5.0,10.5,4.4829976733242077e-05,0.000000,1
171.1,171.2,-44.2,-44.1,0.0,40.0,5.0,10.5,5.2199972908214061e-05,0.000000,1
171.1,171.2,-44.1,-44.0,0.0,40.0,5.0,10.5,5.9759968984576098e-05,0.000000,1
171.1,171.2,-44.0,-43.9,0.0,40.0,5.0,10.5,6.7429965003848160e-05,0.000000,1
171.1,171.2,-43.9,-43.8,0.0,40.0,5.0,10.5,7.9819958573441505e-05,0.000000,1
171.1,171.2,-43.8,-43.7,0.0,40.0,5.0,10.5,1.0029994794432702e-04,0.000000,1
171.1,171.2,-43.7,-43.6,0.0,40.0,5.0,10.5,1.2859993325663464e-04,0.000000,1
171.1,171.2,-43.6,-43.5,0.0,40.0,5.0,10.5,1.6129991628534345e-04,0.000000,1
171.1,171.2,-43.5,-43.4,0.0,40.0,5.0,10.5,1.9819989713425339e-04,0.000000,1
171.1,171.2,-43.4,-43.3,0.0,40.0,5.0,10.5,2.3489987808696328e-04,0.000000,1
171.1,171.2,-43.3,-43.2,0.0,40.0,5.0,10.5,2.4739987159946663e-04,0.000000,1
171.1,171.2,-43.2,-43.1,0.0,40.0,5.0,10.5,2.6829986075237227e-04,0.000000,1
171.1,171.2,-43.1,-43.0,0.0,40.0,5.0,10.5,3.0239984305448144e-04,0.000000,1
171.1,171.2,-43.0,-42.9,0.0,40.0,5.0,10.5,2.8929984985337791e-04,0.000000,1
171.1,171.2,-42.9,-42.8,0.0,40.0,5.0,10.5,2.6139986433347046e-04,0.000000,1
171.1,171.2,-42.8,-42.7,0.0,40.0,5.0,10.5,2.0429989396835503e-04,0.000000,1
171.1,171.2,-42.7,-42.6,0.0,40.0,5.0,10.5,1.4739992349943972e-04,0.000000,1
171.1,171.2,-42.6,-42.5,0.0,40.0,5.0,10.5,1.1379994093783065e-04,0.000000,1
171.1,171.2,-42.5,-42.4,0.0,40.0,5.0,10.5,9.5259950560085658e-05,0.000000,1
171.1,171.2,-42.4,-42.3,0.0,40.0,5.0,10.5,8.6819954940443381e-05,0.000000,1
171.1,171.2,-42.3,-42.2,0.0,40.0,5.0,10.5,8.2959956943782343e-05,0.000000,1
171.1,171.2,-42.2,-42.1,0.0,40.0,5.0,10.5,7.8149959440171056e-05,0.000000,1
171.1,171.2,-42.1,-42.0,0.0,40.0,5.0,10.5,7.3929961630349910e-05,0.000000,1
