lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
173.5,173.6,-35.7,-35.6,0.0,40.0,5.0,10.5,1.3489976068782452e-05,0.000000,1
173.5,173.6,-35.6,-35.5,0.0,40.0,5.0,10.5,1.3709975678503144e-05,0.000000,1
173.5,173.6,-35.5,-35.4,0.0,40.0,5.0,10.5,1.4869973620666795e-05,0.000000,1
173.5,173.6,-35.4,-35.3,0.0,40.0,5.0,10.5,1.6929969966233276e-05,0.000000,1
173.5,173.6,-35.3,-35.2,0.0,40.0,5.0,10.5,1.9459965478021239e-05,0.000000,1
173.5,173.6,-35.2,-35.1,0.0,40.0,5.0,10.5,2.1779961362348543e-05,0.000000,1
173.5,173.6,-35.1,-35.0,0.0,40.0,5.0,10.5,2.2679959765751375e-05,0.000000,1
173.5,173.6,-35.0,-34.9,0.0,40.0,5.0,10.5,2.2059960865629423e-05,0.000000,1
173.5,173.6,-34.9,-34.8,0.0,40.0,5.0,10.5,2.0469963686284414e-05,0.000000,1
173.5,173.6,-34.8,-34.7,0.0,40.0,5.0,10.5,1.8659966897218722e-05,0.000000,1
173.5,173.6,-34.7,-34.6,0.0,40.0,5.0,10.5,1.6989969859793468e-05,0.000000,1
173.5,173.6,-34.6,-34.5,0.0,40.0,5.0,10.5,1.5659972219209280e-05,0.000000,1
173.5,173.6,-34.5,-34.4,0.0,40.0,5.0,10.5,8.8519842965798558e-06,0.000000,1
173.5,173.6,-34.4,-34.3,0.0,40.0,5.0,10.5,8.5529848270049147e-06,0.000000,1
173.5,173.6,-34.3,-34.2,0.0,40.0,5.0,10.5,8.3079852616341453e-06,0.000000,1
173.6,173.7,-43.9,-43.8,0.0,40.0,5.0,10.5,4.2909923877795033e-05,0.000000,1
173.6,173.7,-43.8,-43.7,0.0,40.0,5.0,10.5,4.4019921908658530e-05,0.000000,1
173.6,173.7,-43.7,-43.6,0.0,40.0,5.0,10.5,4.5329919584722652e-05,0.000000,1
173.6,173.7,-43.6,-43.5,0.0,40.0,5.0,10.5,4.7729915327130202e-05,0.000000,1
173.6,173.7,-43.5,-43.4,0.0,40.0,5.0,10.5,5.1629908408542476e-05,0.000000,1
173.6,173.7,-43.4,-43.3,0.0,40.0,5.0,10.5,5.8369896451803688e-05,0.000000,1
173.6,173.7,-43.3,-43.2,0.0,40.0,5.0,10.5,6.8169879066634539e-05,0.000000,1
173.6,173.7,-43.2,-43.1,0.0,40.0,5.0,10.5,8.1479855454736423e-05,0.000000,1
173.6,173.7,-43.1,-43.0,0.0,40.0,5.0,10.5,9.7639826786947274e-05,0.000000,1
173.6,173.7,-43.0,-42.9,0.0,40.0,5.0,10.5,1.1759979137797008e-04,0.000000,1
173.6,173.7,-42.9,-42.8,0.0,40.0,5.0,10.5,1.4309974614105036e-04,0.000000,1
173.6,173.7,-42.8,-42.7,0.0,40.0,5.0,10.5,1.7819968387376080e-04,0.000000,1
173.6,173.7,-42.7,-42.6,0.0,40.0,5.0,10.5,2.1909961131728951e-04,0.000000,1
173.6,173.7,-42.6,-42.5,0.0,40.0,5.0,10.5,2.6969952155304872e-04,0.000000,1
173.6,173.7,-42.5,-42.4,0.0,40.0,5.0,10.5,3.4869938140729740e-04,0.000000,1
173.6,173.7,-42.4,-42.3,0.0,40.0,5.0,10.5,4.6669917207566865e-04,0.000000,1
173.6,173.7,-42.3,-42.2,0.0,40.0,5.0,10.5,5.7849897374282052e-04,0.000000,1
173.6,173.7,-42.2,-42.1,0.0,40.0,5.0,10.5,5.2479906900645154e-04,0.000000,1
173.6,173.7,-42.1,-42.0,0.0,40.0,5.0,10.5,4.8229914440131778e-04,0.000000,1
173.6,173.7,-42.0,-41.9,0.0,40.0,5.0,10.5,4.6539917438186460e-04,0.000000,1
173.6,173.7,-41.9,-41.8,0.0,40.0,5.0,10.5,4.3049923629435478e-04,0.000000,1
173.6,173.7,-41.8,-41.7,0.0,40.0,5.0,10.5,3.7149934096016908e-04,0.000000,1
173.6,173.7,-41.7,-41.6,0.0,40.0,5.0,10.5,3.2719941954822968e-04,0.000000,1
173.6,173.7,-41.6,-41.5,0.0,40.0,5.0,10.5,2.7979950363568059e-04,0.000000,1
173.6,173.7,-41.5,-41.4,0.0,40.0,5.0,10.5,2.2119960759189614e-04,0.000000,1
173.6,173.7,-41.4,-41.3,0.0,40.0,5.0,10.5,1.7529968901835167e-04,0.000000,1
173.6,173.7,-41.3,-41.2,0.0,40.0,5.0,10.5,1.4819973709366639e-04,0.000000,1
173.6,173.7,-41.2,-41.1,0.0,40.0,5.0,10.5,1.3379976263922107e-04,0.000000,1
173.6,173.7,-41.1,-41.0,0.0,40.0,5.0,10.5,1.2259978250798580e-04,0.000000,1
173.6,173.7,-41.0,-40.9,0.0,40.0,5.0,10.5,1.1349979865135717e-04,0.000000,1
173.6,173.7,-40.9,-40.8,0.0,40.0,5.0,10.5,1.0489981390773013e-04,0.000000,1
173.6,173.7,-40.8,-40.7,0.0,40.0,5.0,10.5,9.7009827904565290e-05,0.000000,1
173.6,173.7,-40.7,-40.6,0.0,40.0,5.0,10.5,9.0679839133965361e-05,0.000000,1
173.6,173.7,-40.6,-40.5,0.0,40.0,5.0,10.5,8.5179848890948060e-05,0.000000,1
173.6,173.7,-40.5,-40.4,0.0,40.0,5.0,10.5,7.9709858594710837e-05,0.000000,1
173.6,173.7,-40.4,-40.3,0.0,40.0,5.0,10.5,7.4729867429215163e-05,0.000000,1
173.6,173.7,-40.3,-40.2,0.0,40.0,5.0,10.5,7.1089873886563722e-05,0.000000,1
173.6,173.7,-40.2,-40.1,0.0,40.0,5.0,10.5,6.8339878765055065e-05,0.000000,1
173.6,173.7,-40.1,-40.0,0.0,40.0,5.0,10.5,6.6839881426050340e-05,0.000000,1
173.6,173.7,-40.0,-39.9,0.0,40.0,5.0,10.5,6.6489882046949240e-05,0.000000,1
173.6,173.7,-39.9,-39.8,0.0,40.0,5.0,10.5,6.6979881177690789e-05,0.000000,1
173.6,173.7,-39.8,-39.7,0.0,40.0,5.0,10.5,6.8539878410255709e-05,0.000000,1
173.6,173.7,-39.7,-39.6,0.0,40.0,5.0,10.5,7.2529871332008251e-05,0.000000,1
173.6,173.7,-39.6,-39.5,0.0,40.0,5.0,10.5,7.6939863508682137e-05,0.000000,1
173.6,173.7,-39.5,-39.4,0.0,40.0,5.0,10.5,7.3629869380611714e-05,0.000000,1
173.6,173.7,-39.4,-39.3,0.0,40.0,5.0,10.5,7.2149872006127059e-05,0.000000,1
173.6,173.7,-39.3,-39.2,0.0,40.0,5.0,10.5,7.0229875412201003e-05,0.000000,1
173.6,173.7,-39.2,-39.1,0.0,40.0,5.0,10.5,6.4099886286801718e-05,0.000000,1
173.6,173.7,-39.1,-39.0,0.0,40.0,5.0,10.5,5.7799897462981894e-05,0.000000,1
173.6,173.7,-39.0,-38.9,0.0,40.0,5.0,10.5,5.1879907965043262e-05,0.000000,1
173.6,173.7,-38.9,-38.8,0.0,40.0,5.0,10.5,4.7909915007810777e-05,0.000000,1
173.6,173.7,-38.8,-38.7,0.0,40.0,5.0,10.5,4.7219916231868604e-05,0.000000,1
173.6,173.7,-38.7,-38.6,0.0,40.0,5.0,10.5,4.6979916657627847e-05,0.000000,1
173.6,173.7,-38.6,-38.5,0.0,40.0,5.0,10.5,4.7749915291650265e-05,0.000000,1
173.6,173.7,-36.7,-36.6,0.0,40.0,5.0,10.5,1.8759966719819038e-05,0.000000,1
173.6,173.7,-36.6,-36.5,0.0,40.0,5.0,10.5,1.8639966932698663e-05,0.000000,1
173.6,173.7,-36.5,-36.4,0.0,40.0,5.0,10.5,1.8369967411677808e-05,0.000000,1
173.6,173.7,-36.4,-36.3,0.0,40.0,5.0,10.5,1.7969968121276549e-05,0.000000,1
173.6,173.7,-36.3,-36.2,0.0,40.0,5.0,10.5,1.7499968955055070e-05,0.000000,1
173.6,173.7,-36.2,-36.1,0.0,40.0,5.0,10.5,1.6999969842053496e-05,0.000000,1
173.6,173.7,-36.1,-36.0,0.0,40.0,5.0,10.5,1.5989971633790321e-05,0.000000,1
173.6,173.7,-36.0,-35.9,0.0,40.0,5.0,10.5,1.4009975146304089e-05,0.000000,1
173.6,173.7,-35.9,-35.8,0.0,40.0,5.0,10.5,1.2949977026740752e-05,0.000000,1
173.6,173.7,-35.8,-35.7,0.0,40.0,5.0,10.5,1.2739977399280092e-05,0.000000,1
173.6,173.7,-35.7,-35.6,0.0,40.0,5.0,10.5,1.3419976192962233e-05,0.000000,1
173.6,173.7,-35.6,-35.5,0.0,40.0,5.0,10.5,1.3279976441321792e-05,0.000000,1
173.6,173.7,-35.5,-35.4,0.0,40.0,5.0,10.5,1.4229974756024781e-05,0.000000,1
173.6,173.7,-35.4,-35.3,0.0,40.0,5.0,10.5,1.7029969788833594e-05,0.000000,1
173.6,173.7,-35.3,-35.2,0.0,40.0,5.0,10.5,2.0169964218483472e-05,0.000000,1
173.6,173.7,-35.2,-35.1,0.0,40.0,5.0,10.5,2.2489960102810772e-05,0.000000,1
173.6,173.7,-35.1,-35.0,0.0,40.0,5.0,10.5,2.2939959304512192e-05,0.000000,1
173.6,173.7,-35.0,-34.9,0.0,40.0,5.0,10.5,2.1869961202688824e-05,0.000000,1
173.6,173.7,-34.9,-34.8,0.0,40.0,5.0,10.5,2.0269964041083790e-05,0.000000,1
173.6,173.7,-34.8,-34.7,0.0,40.0,5.0,10.5,1.8559967074618407e-05,0.000000,1
173.6,173.7,-34.7,-34.6,0.0,40.0,5.0,10.5,1.7099969664653812e-05,0.000000,1
173.6,173.7,-34.6,-34.5,0.0,40.0,5.0,10.5,1.6029971562830447e-05,0.000000,1
173.6,173.7,-34.5,-34.4,0.0,40.0,5.0,10.5,8.9509841209541677e-06,0.000000,1
173.6,173.7,-34.4,-34.3,0.0,40.0,5.0,10.5,8.6469846602492126e-06,0.000000,1
173.7,173.8,-43.8,-43.7,0.0,40.0,5.0,10.5,4.2049925403432327e-05,0.000000,1
173.7,173.8,-43.7,-43.6,0.0,40.0,5.0,10.5,4.3129923487515727e-05,0.000000,1
173.7,173.8,-43.4,-43.3,0.0,40.0,5.0,10.5,5.4959902501132963e-05,0.000000,1
173.7,173.8,-43.3,-43.2,0.0,40.0,5.0,10.5,6.3759886889960652e-05,0.000000,1
173.7,173.8,-43.2,-43.1,0.0,40.0,5.0,10.5,7.5219866559956725e-05,0.000000,1
173.7,173.8,-43.1,-43.0,0.0,40.0,5.0,10.5,8.9669840925702185e-05,0.000000,1
173.7,173.8,-43.0,-42.9,0.0,40.0,5.0,10.5,1.0859980734394176e-04,0.000000,1
173.7,173.8,-42.9,-42.8,0.0,40.0,5.0,10.5,1.3309976388101887e-04,0.000000,1
173.7,173.8,-42.8,-42.7,0.0,40.0,5.0,10.5,1.6449970817751766e-04,0.000000,1
173.7,173.8,-42.7,-42.6,0.0,40.0,5.0,10.5,2.0279964023343821e-04,0.000000,1
173.7,173.8,-42.6,-42.5,0.0,40.0,5.0,10.5,2.5489954780820218e-04,0.000000,1
173.7,173.8,-42.5,-42.4,0.0,40.0,5.0,10.5,3.4019939648627059e-04,0.000000,1
173.7,173.8,-42.4,-42.3,0.0,40.0,5.0,10.5,4.6529917455926425e-04,0.000000,1
173.7,173.8,-42.3,-42.2,0.0,40.0,5.0,10.5,5.6159900372336740e-04,0.000000,1
173.7,173.8,-42.2,-42.1,0.0,40.0,5.0,10.5,5.3549905002468507e-04,0.000000,1
173.7,173.8,-42.1,-42.0,0.0,40.0,5.0,10.5,5.0319910732478346e-04,0.000000,1
173.7,173.8,-42.0,-41.9,0.0,40.0,5.0,10.5,4.8679913641833198e-04,0.000000,1
173.7,173.8,-41.9,-41.8,0.0,40.0,5.0,10.5,4.7379915948029107e-04,0.000000,1
173.7,173.8,-41.8,-41.7,0.0,40.0,5.0,10.5,4.2329924906713213e-04,0.000000,1
173.7,173.8,-41.7,-41.6,0.0,40.0,5.0,10.5,3.7509933457378040e-04,0.000000,1
173.7,173.8,-41.6,-41.5,0.0,40.0,5.0,10.5,3.2499942345102275e-04,0.000000,1
173.7,173.8,-41.5,-41.4,0.0,40.0,5.0,10.5,2.5959953947041697e-04,0.000000,1
173.7,173.8,-41.4,-41.3,0.0,40.0,5.0,10.5,1.9929964644242718e-04,0.000000,1
173.7,173.8,-41.3,-41.2,0.0,40.0,5.0,10.5,1.6369970959671516e-04,0.000000,1
173.7,173.8,-41.2,-41.1,0.0,40.0,5.0,10.5,1.4439974383485441e-04,0.000000,1
173.7,173.8,-41.1,-41.0,0.0,40.0,5.0,10.5,1.3129976707421318e-04,0.000000,1
173.7,173.8,-41.0,-40.9,0.0,40.0,5.0,10.5,1.2209978339498424e-04,0.000000,1
173.7,173.8,-40.9,-40.8,0.0,40.0,5.0,10.5,1.1359979847395749e-04,0.000000,1
173.7,173.8,-40.8,-40.7,0.0,40.0,5.0,10.5,1.0689981035973641e-04,0.000000,1
173.7,173.8,-40.7,-40.6,0.0,40.0,5.0,10.5,1.0219981869752162e-04,0.000000,1
173.7,173.8,-40.6,-40.5,0.0,40.0,5.0,10.5,9.7999826148308396e-05,0.000000,1
173.7,173.8,-40.5,-40.4,0.0,40.0,5.0,10.5,9.0319839772604239e-05,0.000000,1
173.7,173.8,-40.4,-40.3,0.0,40.0,5.0,10.5,8.2319853964579059e-05,0.000000,1
173.7,173.8,-40.3,-40.2,0.0,40.0,5.0,10.5,7.6899863579641997e-05,0.000000,1
173.7,173.8,-40.2,-40.1,0.0,40.0,5.0,10.5,7.3269870019250578e-05,0.000000,1
173.7,173.8,-40.1,-40.0,0.0,40.0,5.0,10.5,7.0959874117183309e-05,0.000000,1
173.7,173.8,-40.0,-39.9,0.0,40.0,5.0,10.5,6.9859876068579846e-05,0.000000,1
173.7,173.8,-39.9,-39.8,0.0,40.0,5.0,10.5,6.9789876192759615e-05,0.000000,1
173.7,173.8,-39.8,-39.7,0.0,40.0,5.0,10.5,7.0519874897741921e-05,0.000000,1
173.7,173.8,-39.7,-39.6,0.0,40.0,5.0,10.5,7.2369871615847746e-05,0.000000,1
173.7,173.8,-39.6,-39.5,0.0,40.0,5.0,10.5,7.3009870480489751e-05,0.000000,1
173.7,173.8,-39.5,-39.4,0.0,40.0,5.0,10.5,7.1359873407584570e-05,0.000000,1
173.7,173.8,-39.4,-39.3,0.0,40.0,5.0,10.5,7.3039870427269856e-05,0.000000,1
173.7,173.8,-39.3,-39.2,0.0,40.0,5.0,10.5,7.2309871722287563e-05,0.000000,1
173.7,173.8,-39.2,-39.1,0.0,40.0,5.0,10.5,6.6319882348528714e-05,0.000000,1
173.7,173.8,-39.1,-39.0,0.0,40.0,5.0,10.5,6.1189891449132570e-05,0.000000,1
173.7,173.8,-39.0,-38.9,0.0,40.0,5.0,10.5,5.4649903051071982e-05,0.000000,1
173.7,173.8,-38.9,-38.8,0.0,40.0,5.0,10.5,5.0869909756780086e-05,0.000000,1
173.7,173.8,-38.8,-38.7,0.0,40.0,5.0,10.5,5.1139909277800941e-05,0.000000,1
173.7,173.8,-38.7,-38.6,0.0,40.0,5.0,10.5,5.3239905552407545e-05,0.000000,1
173.7,173.8,-38.6,-38.5,0.0,40.0,5.0,10.5,6.0899891963591652e-05,0.000000,1
173.7,173.8,-38.5,-38.4,0.0,40.0,5.0,10.5,4.9569912062975999e-05,0.000000,1
173.7,173.8,-38.4,-38.3,0.0,40.0,5.0,10.5,3.9609929731984658e-05,0.000000,1
173.7,173.8,-36.9,-36.8,0.0,40.0,5.0,10.5,1.9159966010220296e-05,0.000000,1
173.7,173.8,-36.8,-36.7,0.0,40.0,5.0,10.5,1.9169965992480328e-05,0.000000,1
173.7,173.8,-36.7,-36.6,0.0,40.0,5.0,10.5,1.9109966098920142e-05,0.000000,1
173.7,173.8,-36.6,-36.5,0.0,40.0,5.0,10.5,1.8889966489199448e-05,0.000000,1
173.7,173.8,-36.5,-36.4,0.0,40.0,5.0,10.5,1.8449967269758060e-05,0.000000,1
173.7,173.8,-36.4,-36.3,0.0,40.0,5.0,10.5,1.7789968440595985e-05,0.000000,1
173.7,173.8,-36.3,-36.2,0.0,40.0,5.0,10.5,1.6999969842053496e-05,0.000000,1
173.7,173.8,-36.2,-36.1,0.0,40.0,5.0,10.5,1.6349970995151453e-05,0.000000,1
173.7,173.8,-36.1,-36.0,0.0,40.0,5.0,10.5,1.5599972325649091e-05,0.000000,1
173.7,173.8,-36.0,-35.9,0.0,40.0,5.0,10.5,1.4779973780326513e-05,0.000000,1
173.7,173.8,-35.9,-35.8,0.0,40.0,5.0,10.5,1.4979973425527144e-05,0.000000,1
173.7,173.8,-35.8,-35.7,0.0,40.0,5.0,10.5,1.4119974951164436e-05,0.000000,1
173.7,173.8,-35.7,-35.6,0.0,40.0,5.0,10.5,1.4779973780326513e-05,0.000000,1
173.7,173.8,-35.6,-35.5,0.0,40.0,5.0,10.5,1.5409972662708495e-05,0.000000,1
173.7,173.8,-35.5,-35.4,0.0,40.0,5.0,10.5,1.5499972503048779e-05,0.000000,1
173.7,173.8,-35.4,-35.3,0.0,40.0,5.0,10.5,1.7669968653475606e-05,0.000000,1
173.7,173.8,-35.3,-35.2,0.0,40.0,5.0,10.5,2.0839963029905585e-05,0.000000,1
173.7,173.8,-35.2,-35.1,0.0,40.0,5.0,10.5,2.2689959748011407e-05,0.000000,1
173.7,173.8,-35.1,-35.0,0.0,40.0,5.0,10.5,2.2569959960891028e-05,0.000000,1
173.7,173.8,-35.0,-34.9,0.0,40.0,5.0,10.5,2.1329962160647124e-05,0.000000,1
173.7,173.8,-34.9,-34.8,0.0,40.0,5.0,10.5,1.9949964608762781e-05,0.000000,1
173.7,173.8,-34.8,-34.7,0.0,40.0,5.0,10.5,1.8749966737559006e-05,0.000000,1
173.7,173.8,-34.7,-34.6,0.0,40.0,5.0,10.5,1.7759968493815887e-05,0.000000,1
173.7,173.8,-34.6,-34.5,0.0,40.0,5.0,10.5,1.6979969877533437e-05,0.000000,1
173.7,173.8,-34.5,-34.4,0.0,40.0,5.0,10.5,9.0419839595204568e-06,0.000000,1
173.7,173.8,-34.4,-34.3,0.0,40.0,5.0,10.5,8.7319845094594790e-06,0.000000,1
173.8,173.9,-43.2,-43.1,0.0,40.0,5.0,10.5,6.9759876245979524e-05,0.000000,1
173.8,173.9,-43.1,-43.0,0.0,40.0,5.0,10.5,8.3509851853522809e-05,0.000000,1
173.8,173.9,-43.0,-42.9,0.0,40.0,5.0,10.5,1.0189981922972068e-04,0.000000,1
173.8,173.9,-42.9,-42.8,0.0,40.0,5.0,10.5,1.2679977505719901e-04,0.000000,1
173.8,173.9,-42.8,-42.7,0.0,40.0,5.0,10.5,1.5609972307909124e-04,0.000000,1
173.8,173.9,-42.7,-42.6,0.0,40.0,5.0,10.5,1.9019966258579856e-04,0.000000,1
173.8,173.9,-42.6,-42.5,0.0,40.0,5.0,10.5,2.3749957867574741e-04,0.000000,1
173.8,173.9,-42.5,-42.4,0.0,40.0,5.0,10.5,3.1829943533680168e-04,0.000000,1
173.8,173.9,-42.4,-42.3,0.0,40.0,5.0,10.5,4.2899923895535009e-04,0.000000,1
173.8,173.9,-42.3,-42.2,0.0,40.0,5.0,10.5,5.0739909987399673e-04,0.000000,1
173.8,173.9,-42.2,-42.1,0.0,40.0,5.0,10.5,5.2759906403926035e-04,0.000000,1
173.8,173.9,-42.1,-42.0,0.0,40.0,5.0,10.5,5.3259905516927619e-04,0.000000,1
173.8,173.9,-42.0,-41.9,0.0,40.0,5.0,10.5,5.2649906599065677e-04,0.000000,1
173.8,173.9,-41.9,-41.8,0.0,40.0,5.0,10.5,5.1479908674642019e-04,0.000000,1
173.8,173.9,-41.8,-41.7,0.0,40.0,5.0,10.5,4.8919913216073944e-04,0.000000,1
173.8,173.9,-41.7,-41.6,0.0,40.0,5.0,10.5,4.4139921695778912e-04,0.000000,1
173.8,173.9,-41.6,-41.5,0.0,40.0,5.0,10.5,3.8509931683381187e-04,0.000000,1
173.8,173.9,-41.5,-41.4,0.0,40.0,5.0,10.5,3.1169944704518090e-04,0.000000,1
173.8,173.9,-41.4,-41.3,0.0,40.0,5.0,10.5,2.3329958612653421e-04,0.000000,1
173.8,173.9,-41.3,-41.2,0.0,40.0,5.0,10.5,1.8599967003658536e-04,0.000000,1
173.8,173.9,-41.2,-41.1,0.0,40.0,5.0,10.5,1.5969971669270260e-04,0.000000,1
173.8,173.9,-41.1,-41.0,0.0,40.0,5.0,10.5,1.4279974667324939e-04,0.000000,1
173.8,173.9,-41.0,-40.9,0.0,40.0,5.0,10.5,1.3289976423581825e-04,0.000000,1
173.8,173.9,-40.9,-40.8,0.0,40.0,5.0,10.5,1.2409977984699055e-04,0.000000,1
173.8,173.9,-40.8,-40.7,0.0,40.0,5.0,10.5,1.1739979173276945e-04,0.000000,1
173.8,173.9,-40.7,-40.6,0.0,40.0,5.0,10.5,1.1609979403896537e-04,0.000000,1
173.8,173.9,-40.6,-40.5,0.0,40.0,5.0,10.5,1.2029978658817858e-04,0.000000,1
173.8,173.9,-40.5,-40.4,0.0,40.0,5.0,10.5,1.0649981106933516e-04,0.000000,1
173.8,173.9,-40.4,-40.3,0.0,40.0,5.0,10.5,9.1289838051827288e-05,0.000000,1
173.8,173.9,-40.3,-40.2,0.0,40.0,5.0,10.5,8.3329852172842248e-05,0.000000,1
173.8,173.9,-40.2,-40.1,0.0,40.0,5.0,10.5,7.8899860031648279e-05,0.000000,1
173.8,173.9,-40.1,-40.0,0.0,40.0,5.0,10.5,7.5819865495558604e-05,0.000000,1
173.8,173.9,-40.0,-39.9,0.0,40.0,5.0,10.5,7.4469867890454349e-05,0.000000,1
173.8,173.9,-39.9,-39.8,0.0,40.0,5.0,10.5,7.3889868919372527e-05,0.000000,1
173.8,173.9,-39.8,-39.7,0.0,40.0,5.0,10.5,7.4149868458133354e-05,0.000000,1
173.8,173.9,-39.7,-39.6,0.0,40.0,5.0,10.5,7.5509866045497630e-05,0.000000,1
173.8,173.9,-39.6,-39.5,0.0,40.0,5.0,10.5,7.6499864289240749e-05,0.000000,1
173.8,173.9,-39.5,-39.4,0.0,40.0,5.0,10.5,7.4779867340515337e-05,0.000000,1
173.8,173.9,-39.4,-39.3,0.0,40.0,5.0,10.5,7.3279870001510613e-05,0.000000,1
173.8,173.9,-39.3,-39.2,0.0,40.0,5.0,10.5,6.9889876015359937e-05,0.000000,1
173.8,173.9,-39.2,-39.1,0.0,40.0,5.0,10.5,6.6509882011469310e-05,0.000000,1
173.8,173.9,-39.1,-39.0,0.0,40.0,5.0,10.5,6.3619887138320204e-05,0.000000,1
173.8,173.9,-39.0,-38.9,0.0,40.0,5.0,10.5,5.8049897019482686e-05,0.000000,1
173.8,173.9,-38.9,-38.8,0.0,40.0,5.0,10.5,5.3829904505749402e-05,0.000000,1
173.8,173.9,-38.8,-38.7,0.0,40.0,5.0,10.5,5.3709904718629024e-05,0.000000,1
173.8,173.9,-38.7,-38.6,0.0,40.0,5.0,10.5,5.5589901383514940e-05,0.000000,1
173.8,173.9,-38.6,-38.5,0.0,40.0,5.0,10.5,5.8429896345363878e-05,0.000000,1
173.8,173.9,-38.5,-38.4,0.0,40.0,5.0,10.5,4.9649911921056251e-05,0.000000,1
173.8,173.9,-38.4,-38.3,0.0,40.0,5.0,10.5,4.1369926609750189e-05,0.000000,1
173.8,173.9,-38.3,-38.2,0.0,40.0,5.0,10.5,3.7329933776697473e-05,0.000000,1
173.8,173.9,-38.2,-38.1,0.0,40.0,5.0,10.5,3.4579938655188816e-05,0.000000,1
173.8,173.9,-37.0,-36.9,0.0,40.0,5.0,10.5,1.9649965140961838e-05,0.000000,1
173.8,173.9,-36.9,-36.8,0.0,40.0,5.0,10.5,1.9729964999042091e-05,0.000000,1
173.8,173.9,-36.8,-36.7,0.0,40.0,5.0,10.5,1.9679965087741936e-05,0.000000,1
173.8,173.9,-36.7,-36.6,0.0,40.0,5.0,10.5,1.9519965371581428e-05,0.000000,1
173.8,173.9,-36.6,-36.5,0.0,40.0,5.0,10.5,1.9169965992480328e-05,0.000000,1
173.8,173.9,-36.5,-36.4,0.0,40.0,5.0,10.5,1.8559967074618407e-05,0.000000,1
173.8,173.9,-36.4,-36.3,0.0,40.0,5.0,10.5,1.7629968724435480e-05,0.000000,1
173.8,173.9,-36.3,-36.2,0.0,40.0,5.0,10.5,1.6349970995151453e-05,0.000000,1
173.8,173.9,-36.2,-36.1,0.0,40.0,5.0,10.5,1.5499972503048779e-05,0.000000,1
173.8,173.9,-36.1,-36.0,0.0,40.0,5.0,10.5,1.6369970959671516e-05,0.000000,1
173.8,173.9,-36.0,-35.9,0.0,40.0,5.0,10.5,1.7509968937315102e-05,0.000000,1
173.8,173.9,-35.9,-35.8,0.0,40.0,5.0,10.5,1.7129969611433910e-05,0.000000,1
173.8,173.9,-35.8,-35.7,0.0,40.0,5.0,10.5,1.5309972840108179e-05,0.000000,1
173.8,173.9,-35.7,-35.6,0.0,40.0,5.0,10.5,1.6439970835491737e-05,0.000000,1
173.8,173.9,-35.6,-35.5,0.0,40.0,5.0,10.5,1.7479968990535010e-05,0.000000,1
173.8,173.9,-35.5,-35.4,0.0,40.0,5.0,10.5,1.7889968263196300e-05,0.000000,1
173.8,173.9,-35.4,-35.3,0.0,40.0,5.0,10.5,1.9339965690900864e-05,0.000000,1
173.8,173.9,-35.3,-35.2,0.0,40.0,5.0,10.5,2.1999960972069234e-05,0.000000,1
173.8,173.9,-35.2,-35.1,0.0,40.0,5.0,10.5,2.3319958630393387e-05,0.000000,1
173.8,173.9,-35.1,-35.0,0.0,40.0,5.0,10.5,2.2789959570611722e-05,0.000000,1
173.8,173.9,-35.0,-34.9,0.0,40.0,5.0,10.5,2.1459961930027537e-05,0.000000,1
173.8,173.9,-34.9,-34.8,0.0,40.0,5.0,10.5,2.0449963721764355e-05,0.000000,1
173.8,173.9,-34.8,-34.7,0.0,40.0,5.0,10.5,1.9669965105481901e-05,0.000000,1
173.8,173.9,-34.7,-34.6,0.0,40.0,5.0,10.5,1.8929966418239574e-05,0.000000,1
173.8,173.9,-34.6,-34.5,0.0,40.0,5.0,10.5,1.8149967801957117e-05,0.000000,1
173.8,173.9,-34.5,-34.4,0.0,40.0,5.0,10.5,9.1189838229226970e-06,0.000000,1
173.9,174.0,-43.1,-43.0,0.0,40.0,5.0,10.5,7.8509860723507079e-05,0.000000,1
173.9,174.0,-43.0,-42.9,0.0,40.0,5.0,10.5,9.7759826574067652e-05,0.000000,1
173.9,174.0,-42.9,-42.8,0.0,40.0,5.0,10.5,1.2599977647639654e-04,0.000000,1
173.9,174.0,-42.8,-42.7,0.0,40.0,5.0,10.5,1.5739972077289535e-04,0.000000,1
173.9,174.0,-42.7,-42.6,0.0,40.0,5.0,10.5,1.8229967660037371e-04,0.000000,1
173.9,174.0,-42.6,-42.5,0.0,40.0,5.0,10.5,2.1849961238168761e-04,0.000000,1
173.9,174.0,-42.5,-42.4,0.0,40.0,5.0,10.5,2.7909950487747830e-04,0.000000,1
173.9,174.0,-42.4,-42.3,0.0,40.0,5.0,10.5,3.6779934752395745e-04,0.000000,1
173.9,174.0,-42.3,-42.2,0.0,40.0,5.0,10.5,4.4539920986180162e-04,0.000000,1
173.9,174.0,-42.2,-42.1,0.0,40.0,5.0,10.5,5.0259910838918159e-04,0.000000,1
173.9,174.0,-42.1,-42.0,0.0,40.0,5.0,10.5,5.6359900017537374e-04,0.000000,1
173.9,174.0,-42.0,-41.9,0.0,40.0,5.0,10.5,5.8219896717903209e-04,0.000000,1
173.9,174.0,-41.9,-41.8,0.0,40.0,5.0,10.5,5.6449899857877650e-04,0.000000,1
173.9,174.0,-41.8,-41.7,0.0,40.0,5.0,10.5,5.5549901454474810e-04,0.000000,1
